Short ID	Description	MMETSP_ID	S1	S2	S3	S4	S5	+N	-N	+P	-P	Control	Up -N v +N	Dn -N v +N	Up -P v +P	Dn_-P_v_+P	KEGG	KEGG Definition
Skcos6823	CAMNT_0000274399	MMETSP0013_2-20120614|10569 	1.2007610420000001	2.9189483810000003	1.297123693	1.056869905	0.0	38.59589587	0.643586786	0.0	9.578050056	0.0	0	1	1	0	NaN	NaN
Skcos6817	CAMNT_0000273933	MMETSP0013_2-20120614|10336 	25.082564	49.76245654	49.50688762	9.511829149	15.25246563	130.1094351	37.9716204	31.44598306	143.9163419	40.96976744	0	1	1	0	NaN	NaN
Skcos6816	CAMNT_0000274361	MMETSP0013_2-20120614|10550 	14.84274066	81.25341889	10.59317683	10.0402641	2.920684907	9.952400823	4.183314112	3.2252290319999997	14.73546163	3.9143089910000004	0	0	1	0	NaN	NaN
Skcos6815	CAMNT_0000274353	MMETSP0013_2-20120614|10546 	6.103868632	77.71700066	2.810434668	4.227479622	1.460342454	5.0975711530000005	3.861520718	0.0	10.80600519	0.521907866	0	0	1	0	NaN	NaN
Skcos6812	CAMNT_0000273821	MMETSP0013_2-20120614|10280 	36.32302153	323.0489988	68.31518117	64.73328171	18.82219162	48.06281373	23.8127111	26.07060134	92.83340824	27.66111687	0	0	1	0	K13811	3'-phosphoadenosine 5'-phosphosulfate synthase [EC:2.7.7.42.7.1.25]
Skcos681	CAMNT_0000286299	MMETSP0013_2-20120614|16519 	39.69182334	69.38115768	44.53458013	11.36135148	1.622602726	12.62255714	5.148694291	5.644150805	22.83996552	5.480032587999999	0	1	1	0	NaN	NaN
Skcos6809	CAMNT_0000273701	MMETSP0013_2-20120614|10220 	2.034622877	127.64785810000001	3.134715592	9.511829149	2.5961643619999997	27.42978763	12.87173573	6.450458062999999	26.03264887	7.045756184	0	0	1	0	NaN	NaN
Skcos6808	CAMNT_0000273565	MMETSP0013_2-20120614|10152 	4.669626276	90.54353345	4.97230749	9.247611672	2.758424634	11.65159121	0.96538018	1.8813836019999999	8.595685948	1.5657235969999999	0	1	0	0	NaN	NaN
Skcos6807	CAMNT_0000273431	MMETSP0013_2-20120614|10085 	2.701712345	5.388827781	0.21618728199999998	0.264217476	0.324520545	18.44835274	1.6089669659999999	0.268769086	11.05159622	0.782861798	0	1	1	0	NaN	NaN
Skcos6804	CAMNT_0000273387	MMETSP0013_2-20120614|10063 	151.82956289999998	490.77626339999995	108.2017347	36.46201174	23.52773953	142.4892508	54.06129006	53.75381719	186.6491806	58.97558879999999	0	1	1	0	NaN	NaN
Skcos6799	CAMNT_0000273187	MMETSP0013_2-20120614|9963 	354.5246978	55.347752	56.74916157	85.07802738	11.19595881	8.981434888999999	4.183314112	5.375381719	24.55910271	5.219078655	0	0	1	0	K03404	magnesium chelatase subunit D [EC:6.6.1.1]
Skcos6796	CAMNT_0000273021	MMETSP0013_2-20120614|9880 	145.0252503	189.1422418	153.49297030000002	51.25819041	13.79212317	86.6587096	68.54199275	61.54812069	187.8771357	87.94147534	0	0	1	0	NaN	NaN
Skcos6794	CAMNT_0000272833	MMETSP0013_2-20120614|9786 	11.24045754	100.3107838	13.61979878	9.247611672	4.218767088	16.74916236	7.723041437000001	3.493998118	20.62964628	10.17720338	0	0	1	0	K12373	hexosaminidase [EC:3.2.1.52]
Skcos6792	CAMNT_0000273605	MMETSP0013_2-20120614|10172 	3.9358278610000004	17.06462131	8.863678569	13.47509129	4.381027361	19.17657719	2.252553752	1.8813836019999999	33.15478866	1.5657235969999999	0	1	1	0	NaN	NaN
Skcos6783	CAMNT_0000272433	MMETSP0013_2-20120614|9586 	10.87355833	36.54298839	6.377524824	4.227479622	0.48678081799999995	12.86529862	1.930760359	2.418921774	16.20900779	5.480032587999999	0	1	1	0	NaN	NaN
Skcos6782	CAMNT_0000272431	MMETSP0013_2-20120614|9585 	93.45923446	18.15922695	10.48508319	14.79617868	1.947123271	6.5540200539999995	0.96538018	1.34384543	8.350094921	1.5657235969999999	0	0	1	0	NaN	NaN
Skcos6781	CAMNT_0000272269	MMETSP0013_2-20120614|9504 	5.503488111	18.41182825	1.513310975	2.113739811	1.622602726	14.56448901	0.321793393	0.268769086	8.350094921	0.260953933	0	1	1	0	NaN	NaN
Skcos678	CAMNT_0000286281	MMETSP0013_2-20120614|16510 	12.64134542	44.34556195	16.10595252	13.73930877	5.030068451	18.69109423	9.332008403	6.181688977	29.47092325	6.523848319	0	1	1	0	NaN	NaN
Skcos6770	CAMNT_0000271911	MMETSP0013_2-20120614|9325 	3.802409967	7.128970086	3.134715592	4.491697098	0.811301363	4.126605219	2.8961405389999997	3.7627672039999998	13.26191546	2.6095393280000003	0	0	1	0	NaN	NaN
Skcos6769	CAMNT_0000271909	MMETSP0013_2-20120614|9324 	16.64388223	152.795721	17.07879529	13.73930877	10.22239717	58.743439	12.87173573	13.16968521	91.85104413	16.44009776	0	1	1	0	NaN	NaN
Skcos6768	CAMNT_0000271765	MMETSP0013_2-20120614|9252 	4.969816536000001	45.63663527	6.377524824	22.45848549	6.977191723	27.18704615	2.574347146	1.6126145159999998	13.75309752	0.260953933	0	1	1	0	K08869	aarF domain-containing kinase
Skcos6767	CAMNT_0000272135	MMETSP0013_2-20120614|9437 	0.833861835	8.504243842000001	1.621404616	1.849522334	0.0	17.96286978	0.96538018	0.268769086	6.876548757999999	0.260953933	0	1	1	0	NaN	NaN
Skcos6765	CAMNT_0000272133	MMETSP0013_2-20120614|9436 	2.301458665	5.16429329	4.97230749	2.377957287	2.5961643619999997	12.13707417	1.930760359	4.5690744610000005	8.595685948	2.348585395	0	1	0	0	NaN	NaN
Skcos6761	CAMNT_0000271135	MMETSP0013_2-20120614|8937 	6.67089468	36.85172332	5.837056619	3.963262145	0.811301363	13.83626456	4.826900898	3.493998118	16.70018984	3.653355059	0	0	1	0	NaN	NaN
Skcos6758	CAMNT_0000271487	MMETSP0013_2-20120614|9113 	29.85225369	67.07967915	17.619263500000002	45.70962341	5.516849269	20.14754313	8.688421616	8.063072579	29.47092325	6.262894386	0	0	1	0	NaN	NaN
Skcos6757	CAMNT_0000271493	MMETSP0013_2-20120614|9116 	29.61877238	11.78806077	25.61819294	1.849522334	2.109383544	66.99664944	14.80249609	13.4384543	49.36379644	12.52578877	0	1	1	0	K09562	hsp70-interacting protein
Skcos6754	CAMNT_0000271207	MMETSP0013_2-20120614|8973 	662.5199051	164.0505124	298.446543	90.36237691	58.90047896	117.2441365	50.52156273	41.39043924	116.90132890000001	69.15279218	0	0	1	0	NaN	NaN
Skcos6752	CAMNT_0000271201	MMETSP0013_2-20120614|8970 	238.78467510000002	274.80215	222.34861969999997	76.88728562	18.82219162	37.13944697	9.975595189	18.81383602	111.4983263	13.30865057	0	1	1	0	NaN	NaN
Skcos6750	CAMNT_0000271197	MMETSP0013_2-20120614|8968 	14.80938619	63.06612513	4.97230749	11.36135148	0.64904109	6.796761537	0.321793393	2.68769086	13.50750649	0.260953933	0	0	1	0	NaN	NaN
Skcos6748	CAMNT_0000271103	MMETSP0013_2-20120614|8921 	86.98846662	53.77601057	101.17564809999999	40.42527388	12.00726017	82.77484587	26.38705824	16.93245242	191.3154101	23.74680788	0	1	1	0	K17960	cytochrome P450, family 49, subfamily A
Skcos6747	CAMNT_0000270975	MMETSP0013_2-20120614|8857 	22.51426954	26.66347079	5.512775696	17.96678839	1.784862999	6.5540200539999995	0.0	1.8813836019999999	4.420638488	1.3047696640000002	0	1	0	0	NaN	NaN
Skcos6744	CAMNT_0000270969	MMETSP0013_2-20120614|8854 	3.23538392	18.32762782	2.810434668	3.6990446689999996	2.109383544	7.039503021	1.287173573	1.6126145159999998	10.06923211	4.436216857	0	0	1	0	NaN	NaN
Skcos6739	CAMNT_0000270445	MMETSP0013_2-20120614|8592 	15.34305776	152.40278569999998	17.40307622	21.93005054	4.7055479060000005	17.23464533	6.4358678639999995	5.106612633	25.05028476	6.262894386	0	0	1	0	NaN	NaN
Skcos6738	CAMNT_0000270297	MMETSP0013_2-20120614|8518 	44.32809515	81.7866883	33.72521602	22.45848549	7.788493086	26.70156318	10.94097537	10.21322527	29.47092325	15.65723597	0	0	1	0	NaN	NaN
Skcos6735	CAMNT_0000270875	MMETSP0013_2-20120614|8807 	100.5970918	12.93880004	139.76507790000002	64.73328171	36.18404079	19.90480165	63.71509185	23.38291048	88.41276975	33.14114946	1	0	1	0	NaN	NaN
Skcos6730	CAMNT_0000270339	MMETSP0013_2-20120614|8539 	32.62067498	155.23753359999998	15.13310975	15.06039615	6.652671177	14.56448901	2.8961405389999997	0.8063072579999999	16.70018984	2.348585395	0	1	1	0	NaN	NaN
Skcos6723	CAMNT_0000269863	MMETSP0013_2-20120614|8301 	2.968548132	48.44331641	7.242273953	10.83291653	3.569725998	10.43788379	2.252553752	2.150152688	29.47092325	1.8266775290000001	0	0	1	0	NaN	NaN
Skcos6720	CAMNT_0000269857	MMETSP0013_2-20120614|8298 	49.19784826	101.74219120000001	39.9946472	12.15400391	5.354588996	54.85957527	15.12428948	12.90091613	34.13715277	16.17914383	0	1	0	0	NaN	NaN
Skcos6710	CAMNT_0000268765	MMETSP0013_2-20120614|7752 	55.668616099999994	111.56557520000001	12.32267508	25.36487773	6.81493145	12.62255714	3.2179339319999998	3.7627672039999998	19.64728217	2.348585395	0	0	1	0	K16055	trehalose 6-phosphate synthase/phosphatase [EC:2.4.1.153.1.3.12]
Skcos6691	CAMNT_0000268003	MMETSP0013_2-20120614|7371 	36.85669311	40.66880966	9.728427697999999	3.963262145	2.5961643619999997	6.5540200539999995	0.96538018	1.6126145159999998	10.56041416	5.480032587999999	0	0	1	0	NaN	NaN
Skcos6683	CAMNT_0000281091	MMETSP0013_2-20120614|13915 	31.95358552	22.84638445	41.72414546	51.25819041	13.30534235	36.41122252	7.07945465	8.331841665	36.34747201	4.436216857	0	1	1	0	K01889	phenylalanyl-tRNA synthetase alpha chain [EC:6.1.1.20]
Skcos6677	CAMNT_0000281061	MMETSP0013_2-20120614|13900 	8.838935451000001	7.662239501	1.621404616	1.056869905	0.64904109	15.53545494	0.321793393	0.0	5.157411569	0.521907866	0	1	1	0	K01078	acid phosphatase [EC:3.1.3.2]
Skcos6673	CAMNT_0000281315	MMETSP0013_2-20120614|14027 	2.034622877	78.72740587	2.053779181	12.15400391	2.2716438169999997	13.35078159	1.930760359	2.418921774	16.45459881	0.521907866	0	1	1	0	K12483	EH domain-containing protein 1
Skcos6671	CAMNT_0000281227	MMETSP0013_2-20120614|13983 	1.334178936	28.93688251	4.8642138489999995	1.5853048580000002	1.460342454	2.670156318	0.643586786	1.075076344	42.97842974	2.348585395	0	0	1	0	NaN	NaN
Skcos6668	CAMNT_0000281039	MMETSP0013_2-20120614|13889 	2.935193659	21.63951156	3.02662195	2.377957287	2.758424634	21.84673351	1.930760359	4.031536289	16.94578087	4.175262924	0	1	1	0	NaN	NaN
Skcos6664	CAMNT_0000281637	MMETSP0013_2-20120614|14188 	16.176919599999998	52.28846956	30.37431315	28.79970492	7.950753357999999	28.40075357	8.688421616	9.138148923	30.20769633	7.045756184	0	1	1	0	NaN	NaN
Skcos6657	CAMNT_0000281173	MMETSP0013_2-20120614|13956 	11.50729332	65.98507351	5.080401131	6.605436909	2.758424634	15.04997198	2.8961405389999997	3.7627672039999998	27.26060401	3.131447193	0	1	1	0	K01427	urease [EC:3.5.1.5]
Skcos6656	CAMNT_0000281175	MMETSP0013_2-20120614|13957 	116.2736943	62.72932339	43.12936279	35.66935931	12.98082181	30.09994395	10.94097537	9.675687095	41.25929255	12.52578877	0	0	1	0	NaN	NaN
Skcos6653	CAMNT_0000281613	MMETSP0013_2-20120614|14176 	18.311605899999996	73.92798112	32.21190504	55.22145256	14.92794508	53.88860933	18.02043002	14.51353064	55.01239007	11.74292697	0	1	1	0	NaN	NaN
Skcos6651	CAMNT_0000281587	MMETSP0013_2-20120614|14163 	12.47457305	168.23246730000002	14.16026698	24.30800782	4.543287633	56.31602417	2.574347146	2.68769086	53.78443493	2.6095393280000003	0	1	1	0	NaN	NaN
Skcos664	CAMNT_0000284853	MMETSP0013_2-20120614|15796 	5.736969425	24.53039313	3.458996515	6.605436909	0.9735616359999999	4.85482967	1.930760359	1.075076344	8.841276975	2.348585395	0	0	1	0	K06158	ATP-binding cassette, subfamily F, member 3
Skcos663	CAMNT_0000284849	MMETSP0013_2-20120614|15794 	0.133417894	9.177847315	0.97284277	3.1706097160000004	0.162260273	7.039503021	1.287173573	0.268769086	6.876548757999999	1.3047696640000002	0	0	1	0	K05610	ubiquitin carboxyl-terminal hydrolase L5 [EC:3.4.19.12]
Skcos6593	CAMNT_0000287253	MMETSP0013_2-20120614|16996 	0.700443941	30.05955497	1.297123693	3.4348271930000003	1.622602726	7.524985987999999	3.2179339319999998	2.68769086	14.73546163	2.6095393280000003	0	0	1	0	K00858	NAD+ kinase [EC:2.7.1.23]
Skcos659	CAMNT_0000284495	MMETSP0013_2-20120614|15617 	21.24679955	112.8847153	29.94193858	25.10066025	6.977191723	23.78866538	10.94097537	12.90091613	53.78443493	15.39628203	0	0	1	0	NaN	NaN
Skcos6586	CAMNT_0000286895	MMETSP0013_2-20120614|16817 	52.06633298	24.05325734	77.0707661	191.0292354	55.65527351	182.78433710000002	5.148694291	5.644150805	112.2350994	6.784802252	0	1	1	0	NaN	NaN
Skcos6576	CAMNT_0000286537	MMETSP0013_2-20120614|16638 	7.471402041	27.70194281	17.72735714	12.41822139	1.135821908	12.62255714	8.688421616	6.719227149	29.71651428	8.089571916	0	0	1	0	NaN	NaN
Skcos6575	CAMNT_0000286535	MMETSP0013_2-20120614|16637 	0.667089468	8.981379635	0.540468205	2.113739811	0.64904109	0.242741483	0.0	0.0	3.4382743789999997	0.782861798	0	0	1	0	NaN	NaN
Skcos6574	CAMNT_0000286531	MMETSP0013_2-20120614|16635 	8.838935451000001	12.26519656	0.7566554879999999	1.849522334	0.162260273	2.670156318	0.0	0.0	2.947092325	0.0	0	0	1	0	K03019	DNA-directed RNA polymerase III subunit RPC10
Skcos6569	CAMNT_0000286875	MMETSP0013_2-20120614|16807 	36.85669311	47.29257714	11.13364503	10.83291653	4.218767088	12.13707417	3.861520718	3.2252290319999997	12.52514238	4.958124722	0	0	1	0	NaN	NaN
Skcos6561	CAMNT_0000286849	MMETSP0013_2-20120614|16794 	5.10323443	38.84446692	3.242809233	5.284349527	1.784862999	3.6411222519999997	3.2179339319999998	0.537538172	10.06923211	1.3047696640000002	0	0	1	0	K11314	transcriptional adapter 2-alpha
Skcos6560	CAMNT_0000287017	MMETSP0013_2-20120614|16878 	5.503488111	14.28600698	7.026086671	9.247611672	4.7055479060000005	6.5540200539999995	1.287173573	1.075076344	8.841276975	1.3047696640000002	0	0	1	0	NaN	NaN
Skcos6550	CAMNT_0000286835	MMETSP0013_2-20120614|16787 	1.367533409	31.09802699	2.161872822	3.1706097160000004	1.622602726	4.612088186	1.287173573	0.268769086	11.05159622	1.3047696640000002	0	0	1	0	NaN	NaN
Skcos6542	CAMNT_0000286651	MMETSP0013_2-20120614|16695 	6.937730467000001	145.0773479	14.05217334	22.19426801	4.056506815	11.89433269	4.505107505	5.375381719	27.50619503	6.001940453	0	0	1	0	K15272	solute carrier family 35 (UDP-sugar transporter), member A1/2/3
Skcos6540	CAMNT_0000286477	MMETSP0013_2-20120614|16608 	51.86620613	51.6429329	10.05270862	21.66583306	2.433904089	6.31127857	3.861520718	1.8813836019999999	9.086868002000001	1.3047696640000002	0	0	1	0	NaN	NaN
Skcos6526	CAMNT_0000284113	MMETSP0013_2-20120614|15426 	9.472670445	40.92141096	19.88922996	12.94665634	8.924314994	10.92336676	5.148694291	9.406918009	102.6570493	9.133387647000001	0	0	1	0	NaN	NaN
Skcos6525	CAMNT_0000281129	MMETSP0013_2-20120614|13934 	550.1486842	580.7584607000001	66.04521471	312.0408396	2.758424634	11.16610824	9.332008403	5.9129198910000005	27.50619503	6.262894386	0	0	1	0	NaN	NaN
Skcos6514	CAMNT_0000280577	MMETSP0013_2-20120614|13658 	0.833861835	9.683049919	0.10809364099999999	1.056869905	0.0	2.184673351	0.0	0.0	2.947092325	0.0	0	0	1	0	NaN	NaN
Skcos6511	CAMNT_0000280415	MMETSP0013_2-20120614|13577 	4.135954701	34.97124696	1.621404616	2.377957287	1.460342454	6.31127857	0.96538018	0.537538172	7.122139786	1.5657235969999999	0	0	1	0	NaN	NaN
Skcos6505	CAMNT_0000279761	MMETSP0013_2-20120614|13250 	24.51553795	41.14594545	5.512775696	6.869654385	2.5961643619999997	16.02093791	2.252553752	3.2252290319999997	24.06792065	1.5657235969999999	0	1	1	0	NaN	NaN
Skcos6497	CAMNT_0000280705	MMETSP0013_2-20120614|13722 	15.94343828	131.94208020000002	9.94461498	10.56869905	3.407465725	11.16610824	4.183314112	4.031536289	15.47223471	3.653355059	0	0	1	0	NaN	NaN
Skcos6491	CAMNT_0000279955	MMETSP0013_2-20120614|13347 	148.1939253	397.34184839999995	272.9364437	135.0151304	37.64438325	91.27079779	112.3058942	119.87101229999999	318.04038010000005	135.1741372	0	0	1	0	NaN	NaN
Skcos6482	CAMNT_0000279357	MMETSP0013_2-20120614|13048 	1.033988675	200.7619017	10.91745775	28.53548745	2.758424634	49.51926263	18.9858102	20.15768145	85.71126845	14.87437417	0	0	1	0	NaN	NaN
Skcos6481	CAMNT_0000279253	MMETSP0013_2-20120614|12996 	1.7010781430000002	41.31434632	5.080401131	2.90639224	1.460342454	28.15801208	11.26276876	8.869379837	41.99606563	9.916249445	0	0	1	0	NaN	NaN
Skcos6479	CAMNT_0000279235	MMETSP0013_2-20120614|12987 	62.63970104	7.83064037	4.107558361000001	9.511829149	0.162260273	0.72822445	0.96538018	0.0	2.947092325	0.0	0	0	1	0	NaN	NaN
Skcos6473	CAMNT_0000278997	MMETSP0013_2-20120614|12868 	0.40025368100000003	15.82968161	0.324280923	1.321087382	0.811301363	4.369346703	0.321793393	0.0	4.666229515	0.0	0	0	1	0	NaN	NaN
Skcos646	CAMNT_0000285003	MMETSP0013_2-20120614|15871 	3.735701021	24.83912805	6.053243901	2.377957287	0.9735616359999999	5.340312636	4.505107505	5.106612633	20.38405525	6.262894386	0	0	1	0	NaN	NaN
Skcos6458	CAMNT_0000278181	MMETSP0013_2-20120614|12460 	60.03805212	211.0624214	55.88441244	69.48919628	62.47020496	100.0094912	39.58058736	38.97151746	133.3559277	33.66305733	0	1	1	0	K03942	NADH dehydrogenase (ubiquinone) flavoprotein 1 [EC:1.6.5.31.6.99.3]
Skcos6450	CAMNT_0000277631	MMETSP0013_2-20120614|12185 	10.33988675	22.00438011	8.323210364	5.548567003	6.81493145	34.71203214	7.07945465	3.493998118	34.87392585	4.436216857	0	1	1	0	NaN	NaN
Skcos645	CAMNT_0000285001	MMETSP0013_2-20120614|15870 	16.54381881	86.81064754	19.67304268	7.133871861	8.762054721	13.10804011	2.252553752	2.68769086	4.420638488	1.5657235969999999	0	1	1	0	K08360	cytochrome b-561
Skcos6448	CAMNT_0000277461	MMETSP0013_2-20120614|12100 	1.56766025	11.81612758	1.297123693	1.321087382	0.9735616359999999	5.0975711530000005	0.321793393	0.268769086	8.104503894	1.5657235969999999	0	0	1	0	NaN	NaN
Skcos6443	CAMNT_0000277645	MMETSP0013_2-20120614|12192 	4.0358912810000005	96.71823195	7.350367594	10.30448158	4.056506815	10.92336676	3.539727325	5.644150805	17.92814498	4.69717079	0	0	1	0	NaN	NaN
Skcos6437	CAMNT_0000277563	MMETSP0013_2-20120614|12151 	580.0676469	561.3081603999999	75.77364240000001	323.1379736	1.784862999	14.80723049	9.332008403	9.675687095	27.01501298	10.17720338	0	0	1	0	NaN	NaN
Skcos6430	CAMNT_0000277145	MMETSP0013_2-20120614|11942 	61.40558553	7.718373124	4.215652002	9.776046625	0.162260273	0.72822445	0.96538018	0.0	2.947092325	0.0	0	0	1	0	NaN	NaN
Skcos6425	CAMNT_0000275805	MMETSP0013_2-20120614|11272 	9.506024919	16.53135189	18.59210627	5.548567003	0.811301363	35.92573955	9.975595189	6.450458062999999	49.36379644	20.35440676	0	1	1	0	NaN	NaN
Skcos6421	CAMNT_0000276263	MMETSP0013_2-20120614|11501 	25.81636241	16.61555233	30.05003222	15.32461363	10.22239717	54.13135082	6.7576612570000005	6.719227149	68.51989656	7.306710117000001	0	1	1	0	NaN	NaN
Skcos6412	CAMNT_0000275837	MMETSP0013_2-20120614|11288 	29.91896264	131.6052785	17.29498257	28.00705249	11.35821908	28.15801208	5.470487684	8.063072579	29.71651428	9.133387647000001	0	1	1	0	K12603	CCR4-NOT transcription complex subunit 6 [EC:3.1.13.4]
Skcos6411	CAMNT_0000276285	MMETSP0013_2-20120614|11512 	9.572733865	25.56886515	5.080401131	3.1706097160000004	1.460342454	6.796761537	4.505107505	1.34384543	9.332459028999999	2.6095393280000003	0	0	1	0	NaN	NaN
Skcos6410	CAMNT_0000276283	MMETSP0013_2-20120614|11511 	2.334813138	38.50766519	1.621404616	3.1706097160000004	0.48678081799999995	3.3983807689999996	0.321793393	0.268769086	4.666229515	0.521907866	0	0	1	0	NaN	NaN
Skcos6408	CAMNT_0000276277	MMETSP0013_2-20120614|11508 	1.66772367	5.36076097	1.621404616	8.190741767	1.135821908	5.8257956029999995	0.321793393	0.268769086	3.929456433	0.0	0	0	1	0	NaN	NaN
Skcos6406	CAMNT_0000276185	MMETSP0013_2-20120614|11462 	0.667089468	10.74958875	1.297123693	0.264217476	0.162260273	9.224176372	0.0	0.0	6.385366704	0.0	0	1	1	0	NaN	NaN
Skcos6404	CAMNT_0000275597	MMETSP0013_2-20120614|11168 	140.55575090000002	52.31653638	32.86046689	5.548567003	7.788493086	11.65159121	4.826900898	3.7627672039999998	15.71782573	5.219078655	0	0	1	0	NaN	NaN
Skcos6402	CAMNT_0000275391	MMETSP0013_2-20120614|11065 	3.9358278610000004	10.58118788	7.350367594	2.6421747630000003	0.64904109	14.32174753	2.8961405389999997	7.525534407	10.06923211	4.958124722	0	1	0	0	K05516	curved DNA-binding protein
Skcos64	CAMNT_0000281367	MMETSP0013_2-20120614|14053 	138.95473619999999	3.873219968	122.03772079999999	213.48772090000003	208.9912311	184.9690104	146.0942005	72.29888412	194.7536845	85.59288994	0	1	1	0	NaN	NaN
Skcos6396	CAMNT_0000275313	MMETSP0013_2-20120614|11026 	66.84236469	148.19276399999998	44.53458013	135.2793479	25.15034226	50.0047456	25.74347146	25.26429408	88.41276975	26.35634721	0	0	1	0	NaN	NaN
Skcos6394	CAMNT_0000275199	MMETSP0013_2-20120614|10969 	38.32428994	64.18879758	46.37217203	31.44187969	12.16952045	27.42978763	25.09988467	16.39491424	82.76417613	24.79062361	0	0	1	0	K12586	exosome complex component RRP43
Skcos6393	CAMNT_0000275685	MMETSP0013_2-20120614|11212 	49.76487431	19.81516882	15.56548432	4.755914574	1.622602726	10.92336676	0.96538018	2.9564599460000003	7.367730813	1.5657235969999999	0	1	0	0	NaN	NaN
Skcos6391	CAMNT_0000274733	MMETSP0013_2-20120614|10736 	14.34242356	124.7850433	15.24120339	11.09713401	5.679109542000001	23.06044093	5.470487684	6.181688977	24.06792065	4.958124722	0	1	1	0	K00754	ko00051&nbsp;&nbsp;
Skcos6390	CAMNT_0000274583	MMETSP0013_2-20120614|10661 	6.203932052000001	49.56598886	8.539397646	2.377957287	0.9735616359999999	21.36125055	0.0	2.68769086	8.841276975	1.043815731	0	1	0	0	NaN	NaN
Skcos6389	CAMNT_0000274581	MMETSP0013_2-20120614|10660 	21.71376218	27.61774238	10.37698954	29.32813987	4.218767088	8.738693405	1.6089669659999999	1.075076344	8.841276975	1.043815731	0	0	1	0	K01255	leucyl aminopeptidase [EC:3.4.11.1]
Skcos6387	CAMNT_0000275079	MMETSP0013_2-20120614|10909 	37.29030126	18.24342738	24.42916289	71.07450114	9.086575267	21.60399203	1.930760359	0.537538172	24.55910271	2.87049326	0	1	1	0	NaN	NaN
Skcos6378	CAMNT_0000274251	MMETSP0013_2-20120614|10495 	6.604185733	423.3878494	14.59264155	23.25113792	3.08294518	14.32174753	4.826900898	5.106612633	17.43696292	5.740986521	0	0	1	0	K00111	glycerol-3-phosphate dehydrogenase [EC:1.1.5.3]
Skcos6377	CAMNT_0000275251	MMETSP0013_2-20120614|10995 	6.270640998999999	46.87157497	8.323210364	7.133871861	2.109383544	6.31127857	2.252553752	1.34384543	16.45459881	1.5657235969999999	0	0	1	0	NaN	NaN
Skcos6367	CAMNT_0000274465	MMETSP0013_2-20120614|10602 	14.00887883	654.6303082000001	14.16026698	97.49624877	15.414725899999999	100.7377156	31.85754593	35.47751935	109.77918909999998	29.22684047	0	1	1	0	K04646	clathrin heavy chain
Skcos6363	CAMNT_0000273563	MMETSP0013_2-20120614|10151 	10.47330465	122.8203665	3.891371079	10.56869905	1.622602726	8.253210438	4.505107505	1.8813836019999999	12.03396033	3.131447193	0	0	1	0	K15177	RNA polymerase-associated protein LEO1
Skcos6362	CAMNT_0000273423	MMETSP0013_2-20120614|10081 	327.1406751	15.24027857	137.27892419999998	13.73930877	41.05184897	102.1941645	36.04086004	34.402443	109.77918909999998	51.92983262	0	1	1	0	K06215	pyridoxal 5'-phosphate synthase pdxS subunit [EC:4.3.3.6]
Skcos636	CAMNT_0000283849	MMETSP0013_2-20120614|15294 	1.8011415640000001	6.118564877000001	1.405217334	2.377957287	0.9735616359999999	0.9709659340000001	0.0	0.537538172	9.332459028999999	1.043815731	0	1	1	0	K12343	3-oxo-5-alpha-steroid 4-dehydrogenase 1 [EC:1.3.1.22]
Skcos6357	CAMNT_0000273813	MMETSP0013_2-20120614|10276 	6.604185733	71.23356723	3.458996515	2.113739811	1.2980821809999998	2.670156318	1.287173573	1.075076344	7.858912867000001	1.043815731	0	0	1	0	NaN	NaN
Skcos6355	CAMNT_0000273359	MMETSP0013_2-20120614|10049 	94.62664103	358.89031689999996	101.3918353	72.39558852	14.92794508	57.52973158	54.06129006	50.79735725	125.74260590000002	58.45368094	0	0	1	0	NaN	NaN
Skcos6354	CAMNT_0000273353	MMETSP0013_2-20120614|10046 	94.22638735	306.51764689999993	77.71932794	25.10066025	15.25246563	99.28126674	36.36265343	30.639675800000003	134.3382918	42.79644497	0	1	1	0	NaN	NaN
Skcos6349	CAMNT_0000272959	MMETSP0013_2-20120614|9849 	29.28522764	28.96494932	4.7561202080000005	10.83291653	2.2716438169999997	13.10804011	2.252553752	2.68769086	9.823641083	1.043815731	0	1	0	0	NaN	NaN
Skcos6347	CAMNT_0000272883	MMETSP0013_2-20120614|9811 	18.11147906	198.7691581	14.80882883	23.25113792	13.46760263	39.08137884	9.332008403	6.987996235	28.9797412	12.26483484	0	1	1	0	NaN	NaN
Skcos6341	CAMNT_0000273501	MMETSP0013_2-20120614|10120 	6.504122313	154.7042642	19.78113632	12.94665634	22.22965735	6.31127857	4.826900898	5.375381719	0.491182054	4.69717079	0	0	0	1	NaN	NaN
Skcos6338	CAMNT_0000272727	MMETSP0013_2-20120614|9733 	74.68066594	115.017793	82.79972907	39.36840398	41.86315034	56.55876565	15.44608287	31.44598306	167.7386715	28.44397867	0	1	1	0	NaN	NaN
Skcos6337	CAMNT_0000272725	MMETSP0013_2-20120614|9732 	11.20710306	102.52806190000001	11.02555139	9.247611672	3.894246543	19.90480165	14.48070269	10.21322527	43.22402077	13.83055844	0	0	1	0	NaN	NaN
Skcos6332	CAMNT_0000272429	MMETSP0013_2-20120614|9584 	4.969816536000001	89.25246013	5.296588413	10.0402641	4.543287633	26.4588217	2.574347146	2.68769086	14.4898706	2.87049326	0	1	1	0	NaN	NaN
